id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,basement,reno,yr_sold,age_at_sale,bb_ratio,yrs_since_reno,zip_avg,mo_sold_1,mo_sold_2,mo_sold_3,mo_sold_4,mo_sold_5,mo_sold_6,mo_sold_7,mo_sold_8,mo_sold_9,mo_sold_10,mo_sold_11,mo_sold_12
8682310460,2014-07-09,498800,2,1.75,1350,4614,1.0,0,0,3,8,1350,0,2008,0,98053,47.7091,-122.015,1680,4775,0,0,2014,6,1.1428571428571428,0,677269,0,0,0,0,0,0,1,0,0,0,0,0
8856890020,2015-02-24,265000,3,1.75,1680,9769,1.0,0,0,3,8,1340,340,1989,0,98058,47.4631,-122.126,1730,9686,1,0,2015,26,1.7142857142857142,0,365714,0,1,0,0,0,0,0,0,0,0,0,0
2115510470,2014-12-23,285000,4,2.25,1960,10400,1.0,0,0,4,8,1220,740,1985,0,98023,47.3199,-122.39200000000001,1650,8660,1,0,2014,29,1.7777777777777777,0,296748,0,0,0,0,0,0,0,0,0,0,0,1
1545803890,2014-12-31,240000,3,1.75,1590,7931,1.0,0,0,3,7,1190,400,1979,0,98038,47.3628,-122.05,1680,7931,1,0,2014,35,1.7142857142857142,0,386242,0,0,0,0,0,0,0,0,0,0,0,1
6669020500,2014-06-27,330000,4,1.75,2440,7350,1.0,0,0,3,8,1610,830,1978,0,98032,47.3743,-122.285,2180,7680,1,0,2014,36,2.2857142857142856,0,254646,0,0,0,0,0,1,0,0,0,0,0,0
3832710840,2014-06-02,250000,4,2.0,1850,7560,1.0,0,0,4,7,1540,310,1978,0,98032,47.3666,-122.277,1620,7658,1,0,2014,36,2.0,0,254646,0,0,0,0,0,1,0,0,0,0,0,0
7140200380,2014-10-30,275000,3,2.0,1910,8050,1.0,0,0,4,7,1000,910,1980,0,98030,47.37,-122.17,1780,7344,1,0,2014,34,1.5,0,304189,0,0,0,0,0,0,0,0,0,1,0,0
6132600380,2015-03-20,562200,3,1.5,1900,5250,1.0,0,0,4,7,1500,400,1943,0,98117,47.6991,-122.39200000000001,1810,5250,1,0,2015,72,2.0,0,594123,0,0,1,0,0,0,0,0,0,0,0,0
1771100130,2015-03-16,332900,3,1.5,1190,11996,1.0,0,0,4,7,1190,0,1969,0,98077,47.7561,-122.071,1190,9756,0,0,2015,46,2.0,0,682898,0,0,1,0,0,0,0,0,0,0,0,0
8856700190,2015-04-23,721000,3,2.25,2040,18360,2.0,0,0,4,8,2040,0,1983,0,98052,47.6976,-122.137,2590,21315,0,0,2015,32,1.3333333333333333,0,663466,0,0,0,1,0,0,0,0,0,0,0,0
5648600190,2015-04-29,310000,3,2.5,1670,5791,2.0,0,0,3,7,1670,0,1995,0,98055,47.4424,-122.18799999999999,1610,6034,0,0,2015,20,1.2,0,307979,0,0,0,1,0,0,0,0,0,0,0,0
5438000280,2015-04-15,325000,3,1.75,2920,10573,1.0,0,0,4,7,2920,0,1964,0,98055,47.4429,-122.195,1560,10572,0,0,2015,51,1.7142857142857142,0,307979,0,0,0,1,0,0,0,0,0,0,0,0
9201000480,2014-11-12,550000,3,1.75,1840,9401,1.0,0,0,3,8,1840,0,1971,0,98075,47.5847,-122.075,2850,14323,0,0,2014,43,1.7142857142857142,0,806326,0,0,0,0,0,0,0,0,0,0,1,0
522069022,2014-07-14,599000,5,2.5,2950,72309,2.0,0,0,3,8,2950,0,2006,0,98058,47.4186,-122.079,1480,56192,0,0,2014,8,2.0,0,365714,0,0,0,0,0,0,1,0,0,0,0,0
4331400190,2014-11-12,259950,3,1.5,1240,9500,1.0,0,0,4,7,1240,0,1955,0,98166,47.4756,-122.35,1845,10125,0,0,2014,59,2.0,0,487206,0,0,0,0,0,0,0,0,0,0,1,0
9407150130,2014-12-01,240000,4,2.5,1980,7264,2.0,0,0,3,7,1980,0,1996,0,98038,47.3678,-122.01899999999999,1600,6380,0,0,2014,18,1.6,0,386242,0,0,0,0,0,0,0,0,0,0,0,1
2212900470,2015-02-11,186000,3,1.0,1200,10080,1.0,0,0,4,7,1200,0,1969,0,98042,47.3261,-122.135,1230,9800,0,0,2015,46,3.0,0,320282,0,1,0,0,0,0,0,0,0,0,0,0
6600220080,2015-02-04,395000,3,1.5,1280,15028,1.0,0,0,3,7,1280,0,1982,0,98074,47.6304,-122.035,1470,13698,0,0,2015,33,2.0,0,709751,0,1,0,0,0,0,0,0,0,0,0,0
9558050020,2014-09-15,475000,4,2.5,3150,5757,2.0,0,0,3,9,3150,0,2004,0,98058,47.4568,-122.117,3100,5757,0,0,2014,10,1.6,0,365714,0,0,0,0,0,0,0,0,1,0,0,0
339600460,2014-10-17,419500,3,2.5,1360,3188,2.0,0,0,3,7,1360,0,1986,0,98052,47.6831,-122.096,1090,3188,0,0,2014,28,1.2,0,663466,0,0,0,0,0,0,0,0,0,1,0,0
9264910920,2014-09-03,298700,3,2.25,2110,7350,1.0,0,0,3,8,1530,580,1980,0,98023,47.3088,-122.34100000000001,2640,7777,1,0,2014,34,1.3333333333333333,0,296748,0,0,0,0,0,0,0,0,1,0,0,0
2123049420,2015-04-22,278000,3,1.5,1900,9994,1.0,0,0,3,7,1120,780,1960,0,98168,47.4729,-122.301,1900,9994,1,0,2015,55,2.0,0,242209,0,0,0,1,0,0,0,0,0,0,0,0
9257900010,2015-04-22,499900,4,2.25,2360,7650,1.0,0,0,3,8,1640,0,1963,0,98155,47.75,-122.292,2320,11060,0,0,2015,52,1.7777777777777777,0,450201,0,0,0,1,0,0,0,0,0,0,0,0
6844702630,2014-11-08,450000,3,1.75,1160,6120,1.0,0,0,3,7,1040,120,1941,0,98115,47.6926,-122.287,1530,6120,1,0,2014,73,1.7142857142857142,0,634010,0,0,0,0,0,0,0,0,0,0,1,0
3630090050,2015-02-20,690000,4,3.5,2710,2147,2.0,0,0,3,10,2220,490,2007,0,98029,47.5468,-121.994,2650,2252,1,0,2015,8,1.1428571428571428,0,623777,0,1,0,0,0,0,0,0,0,0,0,0
2395710020,2014-08-07,369000,4,2.75,2420,6495,2.0,0,0,3,8,2420,0,2005,0,98038,47.3771,-122.029,2420,6200,0,0,2014,9,1.4545454545454546,0,386242,0,0,0,0,0,0,0,1,0,0,0,0
9572000080,2014-06-16,300000,5,3.0,1940,6355,1.0,0,0,3,8,1200,740,2007,0,98168,47.49800000000001,-122.322,1940,5033,1,0,2014,7,1.6666666666666667,0,242209,0,0,0,0,0,1,0,0,0,0,0,0
2459970020,2014-11-24,360000,4,2.5,1950,5451,2.0,0,0,3,7,1950,0,2004,0,98058,47.4341,-122.14399999999999,2240,6221,0,0,2014,10,1.6,0,365714,0,0,0,0,0,0,0,0,0,0,1,0
5547700190,2015-03-30,672500,3,2.5,2450,5760,2.0,0,0,3,9,2450,0,2000,0,98074,47.6145,-122.02600000000001,2450,5762,0,0,2015,15,1.2,0,709751,0,0,1,0,0,0,0,0,0,0,0,0
3277801640,2014-12-02,440000,4,1.5,1690,3245,1.5,0,0,3,8,1690,0,1929,0,98126,47.5445,-122.375,1380,1590,0,0,2014,85,2.6666666666666665,0,443892,0,0,0,0,0,0,0,0,0,0,0,1
8077200470,2014-07-18,590000,4,2.5,2290,11072,2.0,0,0,3,9,2290,0,1986,0,98074,47.6283,-122.03,2340,9774,0,0,2014,28,1.6,0,709751,0,0,0,0,0,0,1,0,0,0,0,0
302000545,2015-01-27,359000,4,2.25,2710,22860,1.0,0,0,4,7,1850,860,1962,0,98001,47.3207,-122.266,1700,22860,1,0,2015,53,1.7777777777777777,0,293715,1,0,0,0,0,0,0,0,0,0,0,0
9542801990,2014-05-29,266500,4,1.75,1880,7632,1.0,0,0,4,7,1180,700,1978,0,98023,47.3068,-122.37200000000001,1840,8528,1,0,2014,36,2.2857142857142856,0,296748,0,0,0,0,1,0,0,0,0,0,0,0
3343901403,2014-12-16,635000,4,2.5,2930,8679,2.0,0,0,3,8,2930,0,2014,0,98056,47.5164,-122.19,2030,7264,0,0,2014,0,1.6,0,438108,0,0,0,0,0,0,0,0,0,0,0,1
7923300285,2015-03-12,650000,4,2.25,2440,9320,1.0,0,0,4,7,1880,560,1957,0,98007,47.5933,-122.135,1530,9335,1,0,2015,58,1.7777777777777777,0,622180,0,0,1,0,0,0,0,0,0,0,0,0
1823059028,2015-02-24,312500,4,1.75,2280,7840,1.0,0,0,3,7,1280,1000,1957,0,98055,47.4809,-122.22399999999999,2120,7260,1,0,2015,58,2.2857142857142856,0,307979,0,1,0,0,0,0,0,0,0,0,0,0
8864000440,2014-09-25,225000,3,1.0,900,6099,1.0,0,0,3,6,790,110,1944,0,98168,47.4807,-122.289,1240,6099,1,0,2014,70,3.0,0,242209,0,0,0,0,0,0,0,0,1,0,0,0
9512500680,2014-11-19,425000,4,1.75,1980,8400,1.0,0,0,3,7,1330,650,1968,0,98052,47.6721,-122.152,1920,8400,1,0,2014,46,2.2857142857142856,0,663466,0,0,0,0,0,0,0,0,0,0,1,0
4376700430,2014-07-16,572000,5,2.25,2340,9225,2.0,0,0,3,8,2340,0,1973,0,98052,47.6369,-122.098,2140,9348,0,0,2014,41,2.2222222222222223,0,663466,0,0,0,0,0,0,1,0,0,0,0,0
8562890430,2015-04-07,386500,4,2.5,3110,5048,2.0,0,0,3,8,3110,0,2002,0,98042,47.3782,-122.125,3110,5190,0,0,2015,13,1.6,0,320282,0,0,0,1,0,0,0,0,0,0,0,0
7228500094,2014-12-12,278000,4,2.0,1480,6324,1.0,0,0,3,7,1480,0,1943,0,98122,47.6147,-122.302,1480,3600,0,0,2014,71,2.0,0,651815,0,0,0,0,0,0,0,0,0,0,0,1
8078700020,2014-06-03,474900,3,2.25,1800,43647,1.0,0,0,4,8,1800,0,1976,0,98072,47.7757,-122.132,2480,25608,0,0,2014,38,1.3333333333333333,0,586592,0,0,0,0,0,1,0,0,0,0,0,0
7237590010,2014-06-05,214100,2,2.5,1150,2064,2.0,0,0,3,7,1150,0,2004,0,98001,47.3516,-122.292,1880,2855,0,0,2014,10,0.8,0,293715,0,0,0,0,0,1,0,0,0,0,0,0
3158500250,2014-05-14,317000,3,2.5,1840,5011,2.0,0,0,3,8,1840,0,2012,0,98038,47.3555,-122.054,2000,4793,0,0,2014,2,1.2,0,386242,0,0,0,0,1,0,0,0,0,0,0,0
868001402,2015-03-05,1000000,4,3.5,3180,12528,2.0,0,1,4,9,2060,1120,1979,0,98177,47.7058,-122.37899999999999,2850,11410,1,0,2015,36,1.1428571428571428,0,709873,0,0,1,0,0,0,0,0,0,0,0,0
5606000233,2015-04-24,1000000,5,2.75,1510,5700,2.0,0,1,4,7,1510,0,1946,0,98105,47.6653,-122.27,2190,5700,0,0,2015,69,1.8181818181818181,0,866837,0,0,0,1,0,0,0,0,0,0,0,0
5214500660,2015-05-05,525000,4,2.5,3070,7200,2.0,0,0,3,8,3070,0,2005,0,98059,47.4899,-122.13799999999999,2590,7200,0,0,2015,10,1.6,0,522263,0,0,0,0,1,0,0,0,0,0,0,0
3578110020,2014-10-01,436000,3,2.25,1800,6680,2.0,0,0,3,8,1800,0,1983,0,98034,47.7293,-122.223,1630,8621,0,0,2014,31,1.3333333333333333,0,576935,0,0,0,0,0,0,0,0,0,1,0,0
3578401330,2014-07-18,450000,3,1.75,1540,9154,1.0,0,0,3,8,1540,0,1983,0,98074,47.6207,-122.042,1990,10273,0,0,2014,31,1.7142857142857142,0,709751,0,0,0,0,0,0,1,0,0,0,0,0
7525000080,2014-05-02,588500,3,1.75,2330,14892,1.0,0,0,3,8,1970,360,1980,0,98074,47.6267,-122.046,2570,14217,1,0,2014,34,1.7142857142857142,0,709751,0,0,0,0,1,0,0,0,0,0,0,0
4273000095,2015-05-11,340000,4,1.75,1400,8374,1.0,0,0,3,7,1400,0,1953,0,98166,47.4735,-122.344,1420,8360,0,0,2015,62,2.2857142857142856,0,487206,0,0,0,0,1,0,0,0,0,0,0,0
4014400190,2014-07-14,482000,4,2.5,2846,85377,1.5,0,0,3,8,1976,870,2000,0,98001,47.317,-122.281,1696,57934,1,0,2014,14,1.6,0,293715,0,0,0,0,0,0,1,0,0,0,0,0
2473350470,2015-05-11,330000,3,1.5,1440,7875,1.0,0,0,4,8,1440,0,1968,0,98058,47.4561,-122.148,1800,8964,0,0,2015,47,2.0,0,365714,0,0,0,0,1,0,0,0,0,0,0,0
8564950250,2015-01-07,528000,3,2.5,2810,4932,2.0,0,0,3,8,2810,0,2003,0,98011,47.7739,-122.227,2470,4919,0,0,2015,12,1.2,0,497941,1,0,0,0,0,0,0,0,0,0,0,0
3438502715,2014-07-30,385000,4,3.0,2090,5102,1.0,0,0,3,7,1350,740,1994,0,98106,47.5427,-122.35600000000001,2090,5102,1,0,2014,20,1.3333333333333333,0,326488,0,0,0,0,0,0,1,0,0,0,0,0
2487200938,2014-11-26,815000,5,3.25,3230,5000,2.0,0,1,3,9,2350,880,2002,0,98136,47.5202,-122.39299999999999,1520,5000,1,0,2014,12,1.5384615384615385,0,569400,0,0,0,0,0,0,0,0,0,0,1,0
1775500362,2014-10-13,625000,4,2.5,2601,34335,2.0,0,0,3,9,2601,0,1995,0,98072,47.742,-122.087,2080,32336,0,0,2014,19,1.6,0,586592,0,0,0,0,0,0,0,0,0,1,0,0
4365700130,2015-03-25,210000,3,1.0,1660,7440,1.0,0,0,3,7,1270,390,1957,0,98106,47.5242,-122.36200000000001,1540,7440,1,0,2015,58,3.0,0,326488,0,0,1,0,0,0,0,0,0,0,0,0
5561300380,2014-08-07,450000,4,2.5,2500,36254,1.0,0,0,4,8,1590,910,1978,0,98027,47.4685,-122.00399999999999,2360,36254,1,0,2014,36,1.6,0,631273,0,0,0,0,0,0,0,1,0,0,0,0
1443550020,2015-05-06,570000,4,2.5,2640,11816,2.0,0,0,3,8,2640,0,1999,0,98019,47.733000000000004,-121.96799999999999,2400,11816,0,0,2015,16,1.6,0,430827,0,0,0,0,1,0,0,0,0,0,0,0
5710500010,2014-06-10,490000,3,2.0,2220,10275,2.0,0,0,3,9,1640,580,1980,0,98027,47.5304,-122.055,2300,9975,1,0,2014,34,1.5,0,631273,0,0,0,0,0,1,0,0,0,0,0,0
2482410130,2014-06-10,335000,3,1.75,2430,9133,1.0,0,0,4,7,1410,1020,1978,0,98059,47.5116,-122.15700000000001,1980,9592,1,0,2014,36,1.7142857142857142,0,522263,0,0,0,0,0,1,0,0,0,0,0,0
6071900130,2015-04-15,550000,3,1.75,1670,10798,1.0,0,0,4,8,1670,0,1962,0,98006,47.549,-122.17,2290,10798,0,0,2015,53,1.7142857142857142,0,873856,0,0,0,1,0,0,0,0,0,0,0,0
6817800630,2014-05-16,385000,3,1.75,1180,10541,1.0,0,0,4,7,940,240,1981,0,98074,47.6348,-122.03200000000001,1230,10879,1,0,2014,33,1.7142857142857142,0,709751,0,0,0,0,1,0,0,0,0,0,0,0
6204400130,2014-07-18,395000,3,1.75,1620,8085,1.0,0,0,3,7,1210,410,1976,0,98011,47.7349,-122.197,1700,8085,1,0,2014,38,1.7142857142857142,0,497941,0,0,0,0,0,0,1,0,0,0,0,0
293610020,2015-03-04,637000,4,2.75,2900,5803,2.0,0,0,3,9,2900,0,2007,0,98028,47.7368,-122.23200000000001,2900,6212,0,0,2015,8,1.4545454545454546,0,471345,0,0,1,0,0,0,0,0,0,0,0,0
7230400430,2014-09-30,322400,3,1.75,1710,15844,1.0,0,0,4,8,1710,0,1964,0,98059,47.4706,-122.1,1990,20359,0,0,2014,50,1.7142857142857142,0,522263,0,0,0,0,0,0,0,0,1,0,0,0
7140600190,2014-09-05,233500,3,1.5,1580,10517,1.0,0,0,4,6,1580,0,1957,0,98002,47.2903,-122.214,1400,10658,0,0,2014,57,2.0,0,233039,0,0,0,0,0,0,0,0,1,0,0,0
6817801410,2014-06-24,400000,3,2.0,1230,11413,1.0,0,0,3,7,990,240,1984,0,98074,47.6321,-122.03399999999999,1570,11517,1,0,2014,30,1.5,0,709751,0,0,0,0,0,1,0,0,0,0,0,0
3390600010,2014-05-02,365000,3,1.0,1090,6435,1.0,0,0,4,7,1090,0,1955,0,98106,47.5334,-122.365,1340,6435,0,0,2014,59,3.0,0,326488,0,0,0,0,1,0,0,0,0,0,0,0
9238480020,2015-03-19,699000,5,2.75,2970,36817,2.0,0,0,4,8,2970,0,1978,0,98072,47.7731,-122.139,2730,29150,0,0,2015,37,1.8181818181818181,0,586592,0,0,1,0,0,0,0,0,0,0,0,0
1036000080,2014-10-09,525000,3,1.75,1970,8000,1.0,0,0,4,8,1970,0,1968,0,98052,47.6324,-122.1,1910,8000,0,0,2014,46,1.7142857142857142,0,663466,0,0,0,0,0,0,0,0,0,1,0,0
1561930020,2014-05-22,430000,4,3.0,3220,8936,2.0,0,0,3,9,2450,770,1990,0,98031,47.4208,-122.213,2810,10500,1,0,2014,24,1.3333333333333333,0,308160,0,0,0,0,1,0,0,0,0,0,0,0
3876100080,2014-12-15,325000,3,1.0,1600,7500,1.0,0,0,3,7,1600,0,1966,0,98034,47.7198,-122.182,2050,7200,0,0,2014,48,3.0,0,576935,0,0,0,0,0,0,0,0,0,0,0,1
8820900299,2015-02-04,419950,3,3.0,2150,3962,1.5,0,0,3,7,1540,610,1949,0,98125,47.7183,-122.285,1730,4609,1,0,2015,66,1.0,0,492018,0,1,0,0,0,0,0,0,0,0,0,0
8132700185,2015-04-16,425000,2,1.0,620,4455,1.0,0,0,3,6,620,0,1927,0,98117,47.6877,-122.395,1180,5000,0,0,2015,88,2.0,0,594123,0,0,0,1,0,0,0,0,0,0,0,0
3298700426,2014-07-09,226550,3,1.0,990,4440,1.0,0,0,3,6,990,0,1943,0,98106,47.522,-122.354,990,6771,0,0,2014,71,3.0,0,326488,0,0,0,0,0,0,1,0,0,0,0,0
5469500020,2015-05-05,439950,3,2.25,2170,15000,2.0,0,0,4,8,2170,0,1978,0,98042,47.3863,-122.15799999999999,2430,14256,0,0,2015,37,1.3333333333333333,0,320282,0,0,0,0,1,0,0,0,0,0,0,0
6430000280,2014-12-16,453000,4,2.0,1880,5100,1.0,0,0,3,8,1880,0,1952,0,98103,47.6872,-122.34899999999999,1610,4590,0,0,2014,62,2.0,0,591844,0,0,0,0,0,0,0,0,0,0,0,1
5151600170,2014-10-16,285000,3,1.5,1780,12231,1.0,0,0,4,8,1780,0,1956,0,98003,47.335,-122.321,2460,12663,0,0,2014,58,2.0,0,303909,0,0,0,0,0,0,0,0,0,1,0,0
5706200170,2014-12-16,425000,3,1.75,1680,14630,1.5,0,0,3,8,1680,0,1985,0,98027,47.5272,-122.044,1920,14630,0,0,2014,29,1.7142857142857142,0,631273,0,0,0,0,0,0,0,0,0,0,0,1
5536500020,2014-07-16,540000,4,2.5,2290,4450,2.0,0,0,3,9,2290,0,2004,0,98072,47.7385,-122.169,2570,5096,0,0,2014,10,1.6,0,586592,0,0,0,0,0,0,1,0,0,0,0,0
6205500280,2015-04-21,576000,3,1.75,1500,13891,1.0,0,0,4,7,1500,0,1951,0,98005,47.5866,-122.175,2020,13891,0,0,2015,64,1.7142857142857142,0,813203,0,0,0,1,0,0,0,0,0,0,0,0
7199330010,2015-04-17,525000,3,1.75,1720,7200,1.0,0,0,3,7,1140,580,1977,0,98052,47.6977,-122.132,1700,8400,1,0,2015,38,1.7142857142857142,0,663466,0,0,0,1,0,0,0,0,0,0,0,0
1332200130,2014-08-22,324950,4,2.5,2641,8615,2.0,0,0,3,7,2641,0,1998,0,98031,47.4038,-122.213,2641,8091,0,0,2014,16,1.6,0,308160,0,0,0,0,0,0,0,1,0,0,0,0
3342102880,2014-08-11,464000,3,2.5,2460,5400,1.0,0,0,4,8,1520,940,2001,0,98056,47.5231,-122.20200000000001,1745,5400,1,0,2014,13,1.2,0,438108,0,0,0,0,0,0,0,1,0,0,0,0
2557000630,2014-07-07,266000,4,2.25,1995,7102,2.0,0,0,4,8,1995,0,1981,0,98023,47.2986,-122.37,1880,7950,0,0,2014,33,1.7777777777777777,0,296748,0,0,0,0,0,0,1,0,0,0,0,0
2558660190,2014-10-30,459000,3,1.75,1730,7807,1.0,0,0,3,7,1260,470,1976,0,98034,47.7211,-122.169,1800,7650,1,0,2014,38,1.7142857142857142,0,576935,0,0,0,0,0,0,0,0,0,1,0,0
4388000460,2014-10-14,195000,3,1.0,1070,7615,1.0,0,0,4,7,1070,0,1969,0,98023,47.3189,-122.37299999999999,1240,6906,0,0,2014,45,3.0,0,296748,0,0,0,0,0,0,0,0,0,1,0,0
3224800010,2014-11-12,235000,3,1.5,1660,8738,1.0,0,0,4,7,1080,580,1959,0,98002,47.3117,-122.208,1500,8466,1,0,2014,55,2.0,0,233039,0,0,0,0,0,0,0,0,0,0,1,0
1672000020,2014-11-26,711800,4,2.25,2410,16650,1.0,0,0,4,8,2410,0,1965,0,98006,47.5706,-122.163,2720,11141,0,0,2014,49,1.7777777777777777,0,873856,0,0,0,0,0,0,0,0,0,0,1,0
7821200307,2015-02-17,515000,2,1.0,970,3300,1.0,0,0,4,7,970,0,1916,0,98103,47.6609,-122.34299999999999,1060,3600,0,0,2015,99,2.0,0,591844,0,1,0,0,0,0,0,0,0,0,0,0
4219400290,2014-05-02,1200000,5,2.75,2910,9480,1.5,0,0,3,8,2910,0,1939,0,98105,47.6552,-122.27799999999999,2940,6600,0,0,2014,75,1.8181818181818181,0,866837,0,0,0,0,1,0,0,0,0,0,0,0
6072650290,2015-04-06,560000,3,1.75,2340,12443,1.5,0,0,4,8,2340,0,1965,0,98006,47.5432,-122.177,1970,9600,0,0,2015,50,1.7142857142857142,0,873856,0,0,0,1,0,0,0,0,0,0,0,0
5647900670,2014-06-20,340000,3,1.75,1880,11249,1.0,0,0,3,7,1330,550,1985,0,98001,47.3295,-122.257,1870,14547,1,0,2014,29,1.7142857142857142,0,293715,0,0,0,0,0,1,0,0,0,0,0,0
319500080,2014-06-18,764000,4,2.5,2790,7938,2.0,0,0,3,9,2790,0,1997,0,98074,47.6223,-122.02600000000001,2780,7779,0,0,2014,17,1.6,0,709751,0,0,0,0,0,1,0,0,0,0,0,0
9526500080,2014-07-29,337000,4,2.0,1590,8779,1.0,0,0,3,8,1590,0,2001,0,98019,47.7408,-121.97399999999999,2090,9600,0,0,2014,13,2.0,0,430827,0,0,0,0,0,0,1,0,0,0,0,0
3444910020,2014-07-15,350000,3,3.0,3200,35782,1.0,0,0,3,8,2360,840,1978,0,98042,47.4121,-122.154,3090,37887,1,0,2014,36,1.0,0,320282,0,0,0,0,0,0,1,0,0,0,0,0
2025700130,2015-01-29,269950,3,2.25,1510,6000,1.0,0,0,4,7,1150,360,1993,0,98038,47.3484,-122.036,1510,6000,1,0,2015,22,1.3333333333333333,0,386242,1,0,0,0,0,0,0,0,0,0,0,0
3288301410,2014-09-11,475000,4,2.25,2110,7560,2.0,0,0,4,8,2110,0,1974,0,98034,47.7331,-122.18299999999999,2110,7560,0,0,2014,40,1.7777777777777777,0,576935,0,0,0,0,0,0,0,0,1,0,0,0
9264950660,2015-03-10,339000,3,2.0,2350,8459,1.5,0,0,3,9,2350,0,1989,0,98023,47.3043,-122.34899999999999,2430,8459,0,0,2015,26,1.5,0,296748,0,0,1,0,0,0,0,0,0,0,0,0
7750500275,2014-08-07,397500,4,1.75,2220,4760,1.0,0,0,3,7,1320,900,1918,0,98106,47.5215,-122.348,940,4760,1,0,2014,96,2.2857142857142856,0,326488,0,0,0,0,0,0,0,1,0,0,0,0
1425059178,2014-05-07,460000,3,2.0,1760,9055,2.0,0,0,4,7,1760,0,1985,0,98052,47.6534,-122.12799999999999,2010,9383,0,0,2014,29,1.5,0,663466,0,0,0,0,1,0,0,0,0,0,0,0
1934800078,2014-09-30,430000,2,2.25,1040,1516,2.0,0,0,3,8,1040,0,2008,0,98122,47.6037,-122.307,1560,1920,0,0,2014,6,0.8888888888888888,0,651815,0,0,0,0,0,0,0,0,1,0,0,0
923000414,2015-04-19,670000,3,1.75,1850,8160,1.0,0,0,3,8,1850,0,1952,0,98177,47.7241,-122.363,1600,8160,0,0,2015,63,1.7142857142857142,0,709873,0,0,0,1,0,0,0,0,0,0,0,0
2624049167,2015-04-23,461550,3,1.5,2090,11895,1.0,0,0,3,7,1790,300,1954,0,98118,47.5362,-122.26700000000001,2180,11072,1,0,2015,61,2.0,0,455125,0,0,0,1,0,0,0,0,0,0,0,0
8929000380,2014-08-05,479990,3,2.5,2010,2386,2.0,0,0,3,8,1390,620,2014,0,98029,47.5525,-121.99799999999999,1690,1870,1,0,2014,0,1.2,0,623777,0,0,0,0,0,0,0,1,0,0,0,0
4221250010,2015-04-14,643000,4,2.5,2518,4663,2.0,0,0,3,8,2518,0,2005,0,98075,47.5894,-122.01700000000001,2280,4525,0,0,2015,10,1.6,0,806326,0,0,0,1,0,0,0,0,0,0,0,0
8861500080,2014-09-30,607000,3,2.75,2810,12813,2.0,0,0,3,8,2040,770,1988,0,98052,47.6796,-122.11399999999999,1890,10336,1,0,2014,26,1.0909090909090908,0,663466,0,0,0,0,0,0,0,0,1,0,0,0
1592000780,2014-05-23,625000,3,2.5,2600,10092,1.0,0,0,3,9,2600,0,1984,0,98074,47.6223,-122.03200000000001,2440,9298,0,0,2014,30,1.2,0,709751,0,0,0,0,1,0,0,0,0,0,0,0
2591820080,2014-11-03,435000,4,2.5,2130,10375,2.0,0,0,4,8,2130,0,1986,0,98058,47.4381,-122.16,2220,8508,0,0,2014,28,1.6,0,365714,0,0,0,0,0,0,0,0,0,0,1,0
5100402764,2015-04-15,740000,3,1.0,1230,6380,1.5,0,0,3,7,1230,0,1927,0,98115,47.6947,-122.315,1250,6380,0,0,2015,88,3.0,0,634010,0,0,0,1,0,0,0,0,0,0,0,0
5412300130,2014-11-19,250000,3,2.0,1430,7280,1.0,0,0,3,7,990,440,1980,0,98030,47.3742,-122.18,1430,7280,1,0,2014,34,1.5,0,304189,0,0,0,0,0,0,0,0,0,0,1,0
9485300190,2014-10-09,300000,4,2.5,1910,8058,2.0,0,0,3,8,1910,0,1992,0,98031,47.3891,-122.17200000000001,1910,6500,0,0,2014,22,1.6,0,308160,0,0,0,0,0,0,0,0,0,1,0,0
3832061060,2014-08-07,311000,4,2.5,2690,6124,2.0,0,0,3,7,2690,0,2007,0,98042,47.3343,-122.05799999999999,2300,6002,0,0,2014,7,1.6,0,320282,0,0,0,0,0,0,0,1,0,0,0,0
6918730130,2014-07-21,360000,3,1.75,1330,7482,1.0,0,0,4,7,1330,0,1975,0,98034,47.7322,-122.20700000000001,1480,8096,0,0,2014,39,1.7142857142857142,0,576935,0,0,0,0,0,0,1,0,0,0,0,0
5071700020,2014-07-03,240000,3,1.75,1570,8750,1.0,0,0,3,7,1570,0,1960,0,98148,47.4425,-122.333,1890,8825,0,0,2014,54,1.7142857142857142,0,286343,0,0,0,0,0,0,1,0,0,0,0,0
3826000470,2014-09-29,232000,2,1.0,960,8100,1.0,0,0,3,6,810,150,1936,0,98168,47.494,-122.304,960,12150,1,0,2014,78,2.0,0,242209,0,0,0,0,0,0,0,0,1,0,0,0
921059132,2014-08-13,350000,3,2.0,1680,81893,1.0,0,0,3,7,1680,0,1991,0,98092,47.3248,-122.179,2480,38637,0,0,2014,23,1.5,0,348042,0,0,0,0,0,0,0,1,0,0,0,0
1926059027,2015-01-09,803000,2,1.0,1440,33747,1.5,0,0,3,7,1440,0,1928,0,98034,47.7223,-122.209,1980,8400,0,0,2015,87,2.0,0,576935,1,0,0,0,0,0,0,0,0,0,0,0
1328320440,2014-12-10,355000,3,2.25,1960,7000,1.0,0,0,3,8,1600,360,1980,0,98058,47.4427,-122.126,1980,7140,1,0,2014,34,1.3333333333333333,0,365714,0,0,0,0,0,0,0,0,0,0,0,1
